region,year,weather_year,time_index,load_mw
p9,2030,2012,188,14199.0
p9,2030,2012,189,15827.0
p9,2030,2012,190,16242.0
p9,2030,2012,191,16107.0
p9,2030,2012,192,15715.0
p9,2030,2012,193,15217.0
p9,2030,2012,194,14361.0
p9,2030,2012,195,13746.0
p9,2030,2012,196,13898.0
p9,2030,2012,197,13848.0
p9,2030,2012,198,13669.0
p9,2030,2012,199,13473.0
p9,2030,2012,200,13901.0
p9,2030,2012,201,14924.0
p9,2030,2012,202,16577.0
p9,2030,2012,203,17327.0
p9,2030,2012,204,17628.0
p9,2030,2012,205,17713.0
p9,2030,2012,206,17840.0
p9,2030,2012,207,17557.0
p9,2030,2012,208,17031.0
p9,2030,2012,209,16721.0
p9,2030,2012,210,16469.0
p9,2030,2012,211,16216.0
p9,2030,2012,212,16465.0
p9,2030,2012,213,17863.0
p9,2030,2012,214,18197.0
p9,2030,2012,215,17996.0
p9,2030,2012,216,17498.0
p9,2030,2012,217,16730.0
p9,2030,2012,218,15716.0
p9,2030,2012,219,14779.0
p9,2030,2012,220,14207.0
p9,2030,2012,221,14019.0
p9,2030,2012,222,13866.0
p9,2030,2012,223,13679.0
p9,2030,2012,224,14114.0
p9,2030,2012,225,15156.0
p9,2030,2012,226,16730.0
p9,2030,2012,227,17640.0
p9,2030,2012,228,17668.0
p9,2030,2012,229,17618.0
p9,2030,2012,230,17673.0
p9,2030,2012,231,17438.0
p9,2030,2012,232,16851.0
p9,2030,2012,233,16433.0
p9,2030,2012,234,16138.0
p9,2030,2012,235,16008.0
p9,2030,2012,236,16171.0
p9,2030,2012,237,17570.0
p9,2030,2012,238,17983.0
p9,2030,2012,239,17778.0
p9,2030,2012,240,17322.0
p9,2045,2012,1,21641.0
p9,2045,2012,2,21099.0
p9,2045,2012,3,20294.0
p9,2045,2012,4,19885.0
p9,2045,2012,5,19816.0
p9,2045,2012,6,19154.0
p9,2045,2012,7,18297.0
p9,2045,2012,8,18364.0
p9,2045,2012,9,18565.0
p9,2045,2012,10,18686.0
p9,2045,2012,11,18693.0
p9,2045,2012,12,19783.0
p9,2045,2012,13,20677.0
p9,2045,2012,14,21143.0
p9,2045,2012,15,20738.0
p9,2045,2012,16,20095.0
p9,2045,2012,17,19809.0
p9,2045,2012,18,19328.0
p9,2045,2012,19,19201.0
p9,2045,2012,20,19680.0
p9,2045,2012,21,21378.0
p9,2045,2012,22,21747.0
p9,2045,2012,23,21636.0
p9,2045,2012,24,21201.0
p9,2045,2012,25,20706.0
p9,2045,2012,26,19968.0
p9,2045,2012,27,19399.0
p9,2045,2012,28,21007.0
p9,2045,2012,29,21521.0
p9,2045,2012,30,20972.0
p9,2045,2012,31,19551.0
p9,2045,2012,32,19870.0
p9,2045,2012,33,20482.0
p9,2045,2012,34,20826.0
p9,2045,2012,35,21039.0
p9,2045,2012,36,21782.0
p9,2045,2012,37,22744.0
p9,2045,2012,38,23938.0
p9,2045,2012,39,24123.0
p9,2045,2012,40,23412.0
p9,2045,2012,41,22816.0
p9,2045,2012,42,22548.0
p9,2045,2012,43,22535.0
p9,2045,2012,44,23022.0
p9,2045,2012,45,24521.0
p9,2045,2012,46,25273.0
p9,2045,2012,47,25190.0
p9,2045,2012,48,24541.0
p9,2045,2012,49,23630.0
p9,2045,2012,50,22388.0
p9,2045,2012,51,21177.0
p9,2045,2012,52,20291.0
p9,2045,2012,53,20581.0
p9,2045,2012,54,20091.0
p9,2045,2012,55,19024.0
p9,2045,2012,56,19420.0
p9,2045,2012,57,20392.0
p9,2045,2012,58,21315.0
p9,2045,2012,59,21696.0
p9,2045,2012,60,22111.0
p9,2045,2012,61,22928.0
p9,2045,2012,62,23826.0
p9,2045,2012,63,23953.0
p9,2045,2012,64,23305.0
p9,2045,2012,65,23028.0
p9,2045,2012,66,22653.0
p9,2045,2012,67,22392.0
p9,2045,2012,68,22686.0
p9,2045,2012,69,24029.0
p9,2045,2012,70,24707.0
p9,2045,2012,71,24615.0
p9,2045,2012,72,23999.0
p9,2045,2012,73,23151.0
p9,2045,2012,74,22057.0
p9,2045,2012,75,20929.0
p9,2045,2012,76,20645.0
p9,2045,2012,77,21001.0
p9,2045,2012,78,20510.0
p9,2045,2012,79,19410.0
p9,2045,2012,80,19787.0
p9,2045,2012,81,20629.0
p9,2045,2012,82,21736.0
p9,2045,2012,83,21961.0
p9,2045,2012,84,22252.0
p9,2045,2012,85,23095.0
p9,2045,2012,86,23924.0
p9,2045,2012,87,23931.0
p9,2045,2012,88,23211.0
p9,2045,2012,89,22924.0
p9,2045,2012,90,22540.0
p9,2045,2012,91,22465.0
p9,2045,2012,92,22745.0
p9,2045,2012,93,24041.0
p9,2045,2012,94,24651.0
p9,2045,2012,95,24510.0
p9,2045,2012,96,23892.0
p9,2045,2012,97,22921.0
p9,2045,2012,98,21762.0
p9,2045,2012,99,20654.0
p9,2045,2012,100,20362.0
p9,2045,2012,101,20634.0
p9,2045,2012,102,20138.0
p9,2045,2012,103,18978.0
p9,2045,2012,104,19353.0
p9,2045,2012,105,20113.0
p9,2045,2012,106,21322.0
p9,2045,2012,107,21588.0
p9,2045,2012,108,21991.0
p9,2045,2012,109,22803.0
p9,2045,2012,110,23697.0
p9,2045,2012,111,23753.0
p9,2045,2012,112,23200.0
p9,2045,2012,113,22883.0
p9,2045,2012,114,22527.0
p9,2045,2012,115,22420.0
p9,2045,2012,116,22603.0
p9,2045,2012,117,23890.0
p9,2045,2012,118,24541.0
p9,2045,2012,119,24387.0
p9,2045,2012,120,23748.0
p9,2045,2012,121,22909.0
p9,2045,2012,122,21856.0
p9,2045,2012,123,20832.0
p9,2045,2012,124,21280.0
p9,2045,2012,125,21797.0
p9,2045,2012,126,21231.0
p9,2045,2012,127,19849.0
p9,2045,2012,128,20314.0
p9,2045,2012,129,21047.0
p9,2045,2012,130,22290.0
p9,2045,2012,131,22558.0
p9,2045,2012,132,23148.0
p9,2045,2012,133,24111.0
p9,2045,2012,134,25075.0
p9,2045,2012,135,25094.0
p9,2045,2012,136,24339.0
p9,2045,2012,137,23849.0
p9,2045,2012,138,23422.0
p9,2045,2012,139,23258.0
p9,2045,2012,140,23535.0
p9,2045,2012,141,24860.0
p9,2045,2012,142,25450.0
p9,2045,2012,143,25221.0
p9,2045,2012,144,24655.0
p9,2045,2012,145,23863.0
p9,2045,2012,146,22825.0
p9,2045,2012,147,21796.0
p9,2045,2012,148,19685.0
p9,2045,2012,149,19682.0
p9,2045,2012,150,19337.0
p9,2045,2012,151,18442.0
p9,2045,2012,152,18467.0
p9,2045,2012,153,18763.0
p9,2045,2012,154,19059.0
p9,2045,2012,155,19682.0
p9,2045,2012,156,20481.0
p9,2045,2012,157,21385.0
p9,2045,2012,158,21595.0
p9,2045,2012,159,21337.0
p9,2045,2012,160,20950.0
p9,2045,2012,161,20510.0
p9,2045,2012,162,19859.0
p9,2045,2012,163,19620.0
p9,2045,2012,164,20027.0
p9,2045,2012,165,21582.0
p9,2045,2012,166,21939.0
p9,2045,2012,167,21786.0
p9,2045,2012,168,21337.0
p9,2045,2012,169,20870.0
p9,2045,2012,170,20078.0
p9,2045,2012,171,19529.0
p9,2045,2012,172,19365.0
p9,2045,2012,173,19355.0
p9,2045,2012,174,18948.0
p9,2045,2012,175,18107.0
p9,2045,2012,176,18167.0
p9,2045,2012,177,18450.0
p9,2045,2012,178,18910.0
p9,2045,2012,179,19097.0
p9,2045,2012,180,20062.0
p9,2045,2012,181,20829.0
p9,2045,2012,182,21156.0
p9,2045,2012,183,20878.0
p9,2045,2012,184,20363.0
p9,2045,2012,185,19897.0
p9,2045,2012,186,19378.0
p9,2045,2012,187,19279.0
p9,2045,2012,188,19775.0
p9,2045,2012,189,21447.0
p9,2045,2012,190,21952.0
p9,2045,2012,191,21828.0
p9,2045,2012,192,21328.0
p9,2045,2012,193,20825.0
p9,2045,2012,194,19947.0
p9,2045,2012,195,19548.0
p9,2045,2012,196,21276.0
p9,2045,2012,197,21859.0
p9,2045,2012,198,21372.0
p9,2045,2012,199,20106.0
p9,2045,2012,200,20566.0
p9,2045,2012,201,21559.0
p9,2045,2012,202,22939.0
p9,2045,2012,203,23258.0
p9,2045,2012,204,23906.0
p9,2045,2012,205,24706.0
p9,2045,2012,206,25449.0
p9,2045,2012,207,25267.0
p9,2045,2012,208,24433.0
p9,2045,2012,209,23905.0
p9,2045,2012,210,23492.0
p9,2045,2012,211,23280.0
p9,2045,2012,212,23652.0
p9,2045,2012,213,25097.0
p9,2045,2012,214,25770.0
p9,2045,2012,215,25659.0
p9,2045,2012,216,24959.0
p9,2045,2012,217,23990.0
p9,2045,2012,218,22879.0
p9,2045,2012,219,21853.0
p9,2045,2012,220,21078.0
p9,2045,2012,221,21441.0
p9,2045,2012,222,21121.0
p9,2045,2012,223,20076.0
p9,2045,2012,224,20603.0
p9,2045,2012,225,21632.0
p9,2045,2012,226,22905.0
p9,2045,2012,227,23513.0
p9,2045,2012,228,23701.0
p9,2045,2012,229,24211.0
p9,2045,2012,230,24741.0
p9,2045,2012,231,24543.0
p9,2045,2012,232,23587.0
p9,2045,2012,233,22915.0
p9,2045,2012,234,22442.0
p9,2045,2012,235,22317.0
p9,2045,2012,236,22573.0
p9,2045,2012,237,24005.0
p9,2045,2012,238,24792.0
p9,2045,2012,239,24737.0
p9,2045,2012,240,24139.0
